model,task,layer,seed,val_auroc,test_auroc,pert_auroc,reph_auroc,test_acc,test_f1,test_ece,test_brier
gpt2_medium,truthfulqa_mc,8,42,0.5703125,0.5916061339790152,0.5811138014527846,0.5665859564164648,0.7375,0.4,0.2249617298974782,0.23642260565570777
gpt2_medium,truthfulqa_mc,8,43,0.5703125,0.5916061339790152,0.5811138014527846,0.5665859564164648,0.7375,0.4,0.2249617298974782,0.23642260565570777
gpt2_medium,truthfulqa_mc,8,44,0.5703125,0.5916061339790152,0.5811138014527846,0.5665859564164648,0.7375,0.4,0.2249617298974782,0.23642260565570777
gpt2_medium,truthfulqa_mc,9,42,0.5966796875,0.6311541565778853,0.5609362389023407,0.49475383373688453,0.725,0.3888888888888889,0.1943654646733132,0.2288486957461698
gpt2_medium,truthfulqa_mc,9,43,0.5966796875,0.6311541565778853,0.5609362389023407,0.49475383373688453,0.725,0.3888888888888889,0.1943654646733132,0.2288486957461698
gpt2_medium,truthfulqa_mc,9,44,0.5966796875,0.6311541565778853,0.5609362389023407,0.49475383373688453,0.725,0.3888888888888889,0.1943654646733132,0.2288486957461698
gpt2_medium,truthfulqa_mc,10,42,0.6240234375,0.6166263115415659,0.5762711864406779,0.5310734463276836,0.75,0.4444444444444444,0.20074094198957376,0.22375399361305942
gpt2_medium,truthfulqa_mc,10,43,0.6240234375,0.6166263115415659,0.5762711864406779,0.5310734463276836,0.75,0.4444444444444444,0.20074094198957376,0.22375399361305942
gpt2_medium,truthfulqa_mc,10,44,0.6240234375,0.6166263115415659,0.5762711864406779,0.5310734463276836,0.75,0.4444444444444444,0.20074094198957376,0.22375399361305942
gpt2_medium,truthfulqa_mc,11,42,0.5966796875,0.6844229217110572,0.6150121065375302,0.5334947538337369,0.825,0.6111111111111112,0.17655501485115155,0.17501487703554755
gpt2_medium,truthfulqa_mc,11,43,0.5966796875,0.6844229217110572,0.6150121065375302,0.5334947538337369,0.825,0.6111111111111112,0.17655501485115155,0.17501487703554755
gpt2_medium,truthfulqa_mc,11,44,0.5966796875,0.6844229217110572,0.6150121065375302,0.5334947538337369,0.825,0.6111111111111112,0.17655501485115155,0.17501487703554755
gpt2_medium,truthfulqa_mc,12,42,0.6015625,0.6610169491525424,0.5907990314769975,0.5512510088781275,0.7875,0.5405405405405406,0.16180170765029822,0.18734941843111402
gpt2_medium,truthfulqa_mc,12,43,0.6015625,0.6610169491525424,0.5907990314769975,0.5512510088781275,0.7875,0.5405405405405406,0.16180170765029822,0.18734941843111402
gpt2_medium,truthfulqa_mc,12,44,0.6015625,0.6610169491525424,0.5907990314769975,0.5512510088781275,0.7875,0.5405405405405406,0.16180170765029822,0.18734941843111402
gpt2_medium,truthfulqa_mc,13,42,0.572265625,0.6634382566585957,0.6957223567393058,0.5706214689265536,0.8,0.5555555555555556,0.1720348018603802,0.17660385051630673
gpt2_medium,truthfulqa_mc,13,43,0.572265625,0.6634382566585957,0.6957223567393058,0.5706214689265536,0.8,0.5555555555555556,0.1720348018603802,0.17660385051630673
gpt2_medium,truthfulqa_mc,13,44,0.572265625,0.6634382566585957,0.6957223567393058,0.5706214689265536,0.8,0.5555555555555556,0.1720348018603802,0.17660385051630673
gpt2_medium,truthfulqa_mc,14,42,0.556640625,0.6464891041162227,0.7037933817594835,0.6069410815173527,0.7625,0.5128205128205128,0.21717844031408023,0.21055807097559787
gpt2_medium,truthfulqa_mc,14,43,0.556640625,0.6464891041162227,0.7037933817594835,0.6069410815173527,0.7625,0.5128205128205128,0.21717844031408023,0.21055807097559787
gpt2_medium,truthfulqa_mc,14,44,0.556640625,0.6464891041162227,0.7037933817594835,0.6069410815173527,0.7625,0.5128205128205128,0.21717844031408023,0.21055807097559787
gpt2_medium,truthfulqa_mc,15,42,0.5263671875,0.675544794188862,0.6448748991121872,0.5819209039548022,0.7625,0.5365853658536586,0.204050920505068,0.2142403327862305
gpt2_medium,truthfulqa_mc,15,43,0.5263671875,0.675544794188862,0.6448748991121872,0.5819209039548022,0.7625,0.5365853658536586,0.204050920505068,0.2142403327862305
gpt2_medium,truthfulqa_mc,15,44,0.5263671875,0.675544794188862,0.6448748991121872,0.5819209039548022,0.7625,0.5365853658536586,0.204050920505068,0.2142403327862305
gpt2_medium,truthfulqa_mc,16,42,0.5185546875,0.6973365617433414,0.6464891041162227,0.5359160613397902,0.775,0.55,0.17418558241568863,0.20288964771752682
gpt2_medium,truthfulqa_mc,16,43,0.5185546875,0.6973365617433414,0.6464891041162227,0.5359160613397902,0.775,0.55,0.17418558241568863,0.20288964771752682
gpt2_medium,truthfulqa_mc,16,44,0.5185546875,0.6973365617433414,0.6464891041162227,0.5359160613397902,0.775,0.55,0.17418558241568863,0.20288964771752682
gpt2_medium,truthfulqa_mc,17,42,0.537109375,0.6957223567393058,0.6335754640839386,0.5318805488297014,0.75,0.5238095238095238,0.20447439065061995,0.2082518419191306
gpt2_medium,truthfulqa_mc,17,43,0.537109375,0.6957223567393058,0.6335754640839386,0.5318805488297014,0.75,0.5238095238095238,0.20447439065061995,0.2082518419191306
gpt2_medium,truthfulqa_mc,17,44,0.537109375,0.6957223567393058,0.6335754640839386,0.5318805488297014,0.75,0.5238095238095238,0.20447439065061995,0.2082518419191306
gpt2_medium,truthfulqa_mc,18,42,0.5771484375,0.6779661016949152,0.6109765940274414,0.513317191283293,0.7,0.45454545454545453,0.2416101581470349,0.23707418997947602
gpt2_medium,truthfulqa_mc,18,43,0.5771484375,0.6779661016949152,0.6109765940274414,0.513317191283293,0.7,0.45454545454545453,0.2416101581470349,0.23707418997947602
gpt2_medium,truthfulqa_mc,18,44,0.5771484375,0.6779661016949152,0.6109765940274414,0.513317191283293,0.7,0.45454545454545453,0.2416101581470349,0.23707418997947602
gpt2_medium,truthfulqa_mc,19,42,0.5400390625,0.7005649717514124,0.5585149313962873,0.519774011299435,0.7375,0.4878048780487805,0.22998669924866288,0.2207155558095565
gpt2_medium,truthfulqa_mc,19,43,0.5400390625,0.7005649717514124,0.5585149313962873,0.519774011299435,0.7375,0.4878048780487805,0.22998669924866288,0.2207155558095565
gpt2_medium,truthfulqa_mc,19,44,0.5400390625,0.7005649717514124,0.5585149313962873,0.519774011299435,0.7375,0.4878048780487805,0.22998669924866288,0.2207155558095565
gpt2_medium,truthfulqa_mc,20,42,0.5078125,0.6674737691686844,0.5633575464083938,0.5318805488297013,0.75,0.5,0.23113792563528412,0.2239676867417814
gpt2_medium,truthfulqa_mc,20,43,0.5078125,0.6674737691686844,0.5633575464083938,0.5318805488297013,0.75,0.5,0.23113792563528412,0.2239676867417814
gpt2_medium,truthfulqa_mc,20,44,0.5078125,0.6674737691686844,0.5633575464083938,0.5318805488297013,0.75,0.5,0.23113792563528412,0.2239676867417814
gpt2_medium,truthfulqa_mc,21,42,0.482421875,0.6610169491525424,0.5609362389023407,0.5230024213075061,0.7,0.42857142857142855,0.24963942894030694,0.24637361378008554
gpt2_medium,truthfulqa_mc,21,43,0.482421875,0.6610169491525424,0.5609362389023407,0.5230024213075061,0.7,0.42857142857142855,0.24963942894030694,0.24637361378008554
gpt2_medium,truthfulqa_mc,21,44,0.482421875,0.6610169491525424,0.5609362389023407,0.5230024213075061,0.7,0.42857142857142855,0.24963942894030694,0.24637361378008554
gpt2_medium,truthfulqa_mc,22,42,0.44921875,0.615819209039548,0.6238902340597255,0.5052461662631154,0.7125,0.43902439024390244,0.23438965606668283,0.2525221746011864
gpt2_medium,truthfulqa_mc,22,43,0.44921875,0.615819209039548,0.6238902340597255,0.5052461662631154,0.7125,0.43902439024390244,0.23438965606668283,0.2525221746011864
gpt2_medium,truthfulqa_mc,22,44,0.44921875,0.615819209039548,0.6238902340597255,0.5052461662631154,0.7125,0.43902439024390244,0.23438965606668283,0.2525221746011864
gpt2_medium,truthfulqa_mc,23,42,0.439453125,0.5932203389830508,0.6045197740112993,0.49878934624697335,0.725,0.45,0.2532084819957942,0.2589412778543245
gpt2_medium,truthfulqa_mc,23,43,0.439453125,0.5932203389830508,0.6045197740112993,0.49878934624697335,0.725,0.45,0.2532084819957942,0.2589412778543245
gpt2_medium,truthfulqa_mc,23,44,0.439453125,0.5932203389830508,0.6045197740112993,0.49878934624697335,0.725,0.45,0.2532084819957942,0.2589412778543245
llama7b,tomi_nli,0,42,0.509765625,0.48655409631019386,0.5070332480818415,0.5,0.4875,0.5176470588235295,0.42830424102156756,0.4358838809709386
llama7b,tomi_nli,0,43,0.509765625,0.48655409631019386,0.5070332480818415,0.5,0.4875,0.5176470588235295,0.42830424102156756,0.4358838809709386
llama7b,tomi_nli,0,44,0.509765625,0.48655409631019386,0.5070332480818415,0.5,0.4875,0.5176470588235295,0.42830424102156756,0.4358838809709386
llama7b,tomi_nli,1,42,0.5078125,0.5447154471544715,0.5709718670076727,0.3473015873015873,0.5875,0.6024096385542169,0.3693550668008427,0.38165475335895144
llama7b,tomi_nli,1,43,0.5078125,0.5447154471544715,0.5709718670076727,0.3473015873015873,0.5875,0.6024096385542169,0.3693550668008427,0.38165475335895144
llama7b,tomi_nli,1,44,0.5078125,0.5447154471544715,0.5709718670076727,0.3473015873015873,0.5875,0.6024096385542169,0.3693550668008427,0.38165475335895144
llama7b,tomi_nli,2,42,0.45833333333333337,0.5215759849906191,0.5712915601023018,0.5,0.525,0.4722222222222222,0.41588206709840525,0.4240480695301148
llama7b,tomi_nli,2,43,0.45833333333333337,0.5215759849906191,0.5712915601023018,0.5,0.525,0.4722222222222222,0.41588206709840525,0.4240480695301148
llama7b,tomi_nli,2,44,0.45833333333333337,0.5215759849906191,0.5712915601023018,0.5,0.525,0.4722222222222222,0.41588206709840525,0.4240480695301148
llama7b,tomi_nli,3,42,0.4381510416666667,0.539712320200125,0.5543478260869565,0.5,0.5125,0.4507042253521127,0.4178961486390574,0.41339308690392207
llama7b,tomi_nli,3,43,0.4381510416666667,0.539712320200125,0.5543478260869565,0.5,0.5125,0.4507042253521127,0.4178961486390574,0.41339308690392207
llama7b,tomi_nli,3,44,0.4381510416666667,0.539712320200125,0.5543478260869565,0.5,0.5125,0.4507042253521127,0.4178961486390574,0.41339308690392207
llama7b,tomi_nli,4,42,0.44921874999999994,0.5284552845528455,0.5645780051150896,0.4361904761904762,0.4375,0.36619718309859156,0.4790274918068358,0.45856814380361166
llama7b,tomi_nli,4,43,0.44921874999999994,0.5284552845528455,0.5645780051150896,0.4361904761904762,0.4375,0.36619718309859156,0.4790274918068358,0.45856814380361166
llama7b,tomi_nli,4,44,0.44921874999999994,0.5284552845528455,0.5645780051150896,0.4361904761904762,0.4375,0.36619718309859156,0.4790274918068358,0.45856814380361166
llama7b,tomi_nli,5,42,0.45507812499999994,0.5046904315196998,0.5687340153452686,0.4888888888888888,0.425,0.39473684210526316,0.5192387156932619,0.49787444284577625
llama7b,tomi_nli,5,43,0.45507812499999994,0.5046904315196998,0.5687340153452686,0.4888888888888888,0.425,0.39473684210526316,0.5192387156932619,0.49787444284577625
llama7b,tomi_nli,5,44,0.45507812499999994,0.5046904315196998,0.5687340153452686,0.4888888888888888,0.425,0.39473684210526316,0.5192387156932619,0.49787444284577625
llama7b,tomi_nli,6,42,0.43945312500000006,0.4859287054409006,0.5399616368286445,0.5663492063492064,0.475,0.43243243243243246,0.47420404096006963,0.459630487340932
llama7b,tomi_nli,6,43,0.43945312500000006,0.4859287054409006,0.5399616368286445,0.5663492063492064,0.475,0.43243243243243246,0.47420404096006963,0.459630487340932
llama7b,tomi_nli,6,44,0.43945312500000006,0.4859287054409006,0.5399616368286445,0.5663492063492064,0.475,0.43243243243243246,0.47420404096006963,0.459630487340932
llama7b,tomi_nli,7,42,0.48177083333333337,0.4415259537210757,0.5712915601023018,0.5285714285714286,0.425,0.39473684210526316,0.4954239183530197,0.4980653445101969
llama7b,tomi_nli,7,43,0.48177083333333337,0.4415259537210757,0.5712915601023018,0.5285714285714286,0.425,0.39473684210526316,0.4954239183530197,0.4980653445101969
llama7b,tomi_nli,7,44,0.48177083333333337,0.4415259537210757,0.5712915601023018,0.5285714285714286,0.425,0.39473684210526316,0.4954239183530197,0.4980653445101969
llama7b,tomi_nli,8,42,0.48502604166666674,0.46153846153846156,0.5658567774936061,0.5511111111111111,0.475,0.46153846153846156,0.44837016438144117,0.44702461957836936
llama7b,tomi_nli,8,43,0.48502604166666674,0.46153846153846156,0.5658567774936061,0.5511111111111111,0.475,0.46153846153846156,0.44837016438144117,0.44702461957836936
llama7b,tomi_nli,8,44,0.48502604166666674,0.46153846153846156,0.5658567774936061,0.5511111111111111,0.475,0.46153846153846156,0.44837016438144117,0.44702461957836936
llama7b,tomi_nli,9,42,0.48567708333333337,0.43089430894308944,0.5524296675191815,0.525079365079365,0.425,0.425,0.44740605045814397,0.4659735334827923
llama7b,tomi_nli,9,43,0.48567708333333337,0.43089430894308944,0.5524296675191815,0.525079365079365,0.425,0.425,0.44740605045814397,0.4659735334827923
llama7b,tomi_nli,9,44,0.48567708333333337,0.43089430894308944,0.5524296675191815,0.525079365079365,0.425,0.425,0.44740605045814397,0.4659735334827923
llama7b,tomi_nli,10,42,0.513671875,0.5447154471544715,0.5556265984654731,0.5593650793650794,0.5375,0.5316455696202531,0.39071435728733034,0.3853946531021478
llama7b,tomi_nli,10,43,0.513671875,0.5447154471544715,0.5556265984654731,0.5593650793650794,0.5375,0.5316455696202531,0.39071435728733034,0.3853946531021478
llama7b,tomi_nli,10,44,0.513671875,0.5447154471544715,0.5556265984654731,0.5593650793650794,0.5375,0.5316455696202531,0.39071435728733034,0.3853946531021478
llama7b,tomi_nli,11,42,0.5651041666666666,0.519074421513446,0.5805626598465473,0.56,0.525,0.4864864864864865,0.3988307196964483,0.40242997467697406
llama7b,tomi_nli,11,43,0.5651041666666666,0.519074421513446,0.5805626598465473,0.56,0.525,0.4864864864864865,0.3988307196964483,0.40242997467697406
llama7b,tomi_nli,11,44,0.5651041666666666,0.519074421513446,0.5805626598465473,0.56,0.525,0.4864864864864865,0.3988307196964483,0.40242997467697406
llama7b,tomi_nli,12,42,0.5748697916666667,0.5203252032520325,0.5255754475703325,0.5568253968253969,0.5,0.48717948717948717,0.42789236313186585,0.4153378136703805
llama7b,tomi_nli,12,43,0.5748697916666667,0.5203252032520325,0.5255754475703325,0.5568253968253969,0.5,0.48717948717948717,0.42789236313186585,0.4153378136703805
llama7b,tomi_nli,12,44,0.5748697916666667,0.5203252032520325,0.5255754475703325,0.5568253968253969,0.5,0.48717948717948717,0.42789236313186585,0.4153378136703805
llama7b,tomi_nli,13,42,0.587890625,0.5509693558474046,0.4558823529411765,0.4831746031746032,0.5375,0.5432098765432098,0.3620782686205837,0.37245056340813393
llama7b,tomi_nli,13,43,0.587890625,0.5509693558474046,0.4558823529411765,0.4831746031746032,0.5375,0.5432098765432098,0.3620782686205837,0.37245056340813393
llama7b,tomi_nli,13,44,0.587890625,0.5509693558474046,0.4558823529411765,0.4831746031746032,0.5375,0.5432098765432098,0.3620782686205837,0.37245056340813393
llama7b,tomi_nli,14,42,0.5748697916666667,0.5472170106316447,0.41432225063938616,0.46603174603174596,0.525,0.525,0.37351981097929754,0.3856044780607604
llama7b,tomi_nli,14,43,0.5748697916666667,0.5472170106316447,0.41432225063938616,0.46603174603174596,0.525,0.525,0.37351981097929754,0.3856044780607604
llama7b,tomi_nli,14,44,0.5748697916666667,0.5472170106316447,0.41432225063938616,0.46603174603174596,0.525,0.525,0.37351981097929754,0.3856044780607604
llama7b,tomi_nli,15,42,0.5774739583333334,0.5447154471544715,0.4156010230179028,0.494920634920635,0.5625,0.5679012345679012,0.3974418723335494,0.3975802508249459
llama7b,tomi_nli,15,43,0.5774739583333334,0.5447154471544715,0.4156010230179028,0.494920634920635,0.5625,0.5679012345679012,0.3974418723335494,0.3975802508249459
llama7b,tomi_nli,15,44,0.5774739583333334,0.5447154471544715,0.4156010230179028,0.494920634920635,0.5625,0.5679012345679012,0.3974418723335494,0.3975802508249459
llama7b,tomi_nli,16,42,0.5475260416666666,0.5478424015009381,0.4136828644501279,0.48126984126984124,0.5625,0.5333333333333333,0.3654071767622742,0.38068675395823365
llama7b,tomi_nli,16,43,0.5475260416666666,0.5478424015009381,0.4136828644501279,0.48126984126984124,0.5625,0.5333333333333333,0.3654071767622742,0.38068675395823365
llama7b,tomi_nli,16,44,0.5475260416666666,0.5478424015009381,0.4136828644501279,0.48126984126984124,0.5625,0.5333333333333333,0.3654071767622742,0.38068675395823365
llama7b,tomi_nli,17,42,0.5774739583333334,0.5459662288930581,0.3992966751918159,0.5073015873015874,0.5125,0.5063291139240507,0.3831548521645143,0.3971993232024307
llama7b,tomi_nli,17,43,0.5774739583333334,0.5459662288930581,0.3992966751918159,0.5073015873015874,0.5125,0.5063291139240507,0.3831548521645143,0.3971993232024307
llama7b,tomi_nli,17,44,0.5774739583333334,0.5459662288930581,0.3992966751918159,0.5073015873015874,0.5125,0.5063291139240507,0.3831548521645143,0.3971993232024307
llama7b,tomi_nli,18,42,0.5598958333333334,0.5459662288930582,0.42551150895140655,0.467936507936508,0.4875,0.4533333333333333,0.4033541181585574,0.40623118195605795
llama7b,tomi_nli,18,43,0.5598958333333334,0.5459662288930582,0.42551150895140655,0.467936507936508,0.4875,0.4533333333333333,0.4033541181585574,0.40623118195605795
llama7b,tomi_nli,18,44,0.5598958333333334,0.5459662288930582,0.42551150895140655,0.467936507936508,0.4875,0.4533333333333333,0.4033541181585574,0.40623118195605795
llama7b,tomi_nli,19,42,0.5403645833333334,0.5290806754221389,0.3945012787723785,0.44,0.5125,0.5185185185185185,0.4057839902213858,0.401596665671737
llama7b,tomi_nli,19,43,0.5403645833333334,0.5290806754221389,0.3945012787723785,0.44,0.5125,0.5185185185185185,0.4057839902213858,0.401596665671737
llama7b,tomi_nli,19,44,0.5403645833333334,0.5290806754221389,0.3945012787723785,0.44,0.5125,0.5185185185185185,0.4057839902213858,0.401596665671737
llama7b,tomi_nli,20,42,0.5227864583333334,0.5272045028142589,0.40664961636828645,0.42793650793650795,0.525,0.5476190476190477,0.378254354100206,0.38811612125839073
llama7b,tomi_nli,20,43,0.5227864583333334,0.5272045028142589,0.40664961636828645,0.42793650793650795,0.525,0.5476190476190477,0.378254354100206,0.38811612125839073
llama7b,tomi_nli,20,44,0.5227864583333334,0.5272045028142589,0.40664961636828645,0.42793650793650795,0.525,0.5476190476190477,0.378254354100206,0.38811612125839073
llama7b,tomi_nli,21,42,0.5078125,0.5134459036898061,0.42455242966751916,0.4203174603174603,0.5,0.5238095238095238,0.35909004569314473,0.39088304980666955
llama7b,tomi_nli,21,43,0.5078125,0.5134459036898061,0.42455242966751916,0.4203174603174603,0.5,0.5238095238095238,0.35909004569314473,0.39088304980666955
llama7b,tomi_nli,21,44,0.5078125,0.5134459036898061,0.42455242966751916,0.4203174603174603,0.5,0.5238095238095238,0.35909004569314473,0.39088304980666955
llama7b,tomi_nli,22,42,0.5240885416666667,0.5265791119449656,0.43414322250639387,0.4380952380952381,0.5125,0.5301204819277109,0.3601146129797337,0.3845198846318326
llama7b,tomi_nli,22,43,0.5240885416666667,0.5265791119449656,0.43414322250639387,0.4380952380952381,0.5125,0.5301204819277109,0.3601146129797337,0.3845198846318326
llama7b,tomi_nli,22,44,0.5240885416666667,0.5265791119449656,0.43414322250639387,0.4380952380952381,0.5125,0.5301204819277109,0.3601146129797337,0.3845198846318326
llama7b,tomi_nli,23,42,0.51953125,0.5328330206378986,0.4469309462915601,0.45269841269841266,0.5375,0.5194805194805194,0.36588660969856135,0.38659046767943767
llama7b,tomi_nli,23,43,0.51953125,0.5328330206378986,0.4469309462915601,0.45269841269841266,0.5375,0.5194805194805194,0.36588660969856135,0.38659046767943767
llama7b,tomi_nli,23,44,0.51953125,0.5328330206378986,0.4469309462915601,0.45269841269841266,0.5375,0.5194805194805194,0.36588660969856135,0.38659046767943767
llama7b,tomi_nli,24,42,0.4791666666666667,0.4871794871794872,0.46099744245524293,0.46095238095238095,0.4875,0.4810126582278481,0.41152921098438977,0.4206186339311674
llama7b,tomi_nli,24,43,0.4791666666666667,0.4871794871794872,0.46099744245524293,0.46095238095238095,0.4875,0.4810126582278481,0.41152921098438977,0.4206186339311674
llama7b,tomi_nli,24,44,0.4791666666666667,0.4871794871794872,0.46099744245524293,0.46095238095238095,0.4875,0.4810126582278481,0.41152921098438977,0.4206186339311674
llama7b,tomi_nli,25,42,0.48046875,0.5028142589118199,0.45012787723785164,0.4857142857142857,0.525,0.5128205128205128,0.3599772762520062,0.39882451181889444
llama7b,tomi_nli,25,43,0.48046875,0.5028142589118199,0.45012787723785164,0.4857142857142857,0.525,0.5128205128205128,0.3599772762520062,0.39882451181889444
llama7b,tomi_nli,25,44,0.48046875,0.5028142589118199,0.45012787723785164,0.4857142857142857,0.525,0.5128205128205128,0.3599772762520062,0.39882451181889444
llama7b,tomi_nli,26,42,0.48046875000000006,0.5134459036898061,0.45460358056265987,0.5136507936507936,0.5125,0.5063291139240507,0.3613635852060038,0.38441815164386
llama7b,tomi_nli,26,43,0.48046875000000006,0.5134459036898061,0.45460358056265987,0.5136507936507936,0.5125,0.5063291139240507,0.3613635852060038,0.38441815164386
llama7b,tomi_nli,26,44,0.48046875000000006,0.5134459036898061,0.45460358056265987,0.5136507936507936,0.5125,0.5063291139240507,0.3613635852060038,0.38441815164386
llama7b,tomi_nli,27,42,0.5227864583333334,0.5265791119449655,0.4648337595907928,0.5447619047619048,0.5125,0.5185185185185185,0.3622396341135513,0.38504151271036174
llama7b,tomi_nli,27,43,0.5227864583333334,0.5265791119449655,0.4648337595907928,0.5447619047619048,0.5125,0.5185185185185185,0.3622396341135513,0.38504151271036174
llama7b,tomi_nli,27,44,0.5227864583333334,0.5265791119449655,0.4648337595907928,0.5447619047619048,0.5125,0.5185185185185185,0.3622396341135513,0.38504151271036174
llama7b,tomi_nli,28,42,0.5325520833333333,0.5109443402126329,0.4622762148337596,0.5536507936507937,0.5375,0.5432098765432098,0.38944666305042575,0.38855927485751646
llama7b,tomi_nli,28,43,0.5325520833333333,0.5109443402126329,0.4622762148337596,0.5536507936507937,0.5375,0.5432098765432098,0.38944666305042575,0.38855927485751646
llama7b,tomi_nli,28,44,0.5325520833333333,0.5109443402126329,0.4622762148337596,0.5536507936507937,0.5375,0.5432098765432098,0.38944666305042575,0.38855927485751646
llama7b,tomi_nli,29,42,0.521484375,0.4996873045653533,0.4961636828644501,0.5625396825396825,0.525,0.5365853658536586,0.39877141585818693,0.40262155652970566
llama7b,tomi_nli,29,43,0.521484375,0.4996873045653533,0.4961636828644501,0.5625396825396825,0.525,0.5365853658536586,0.39877141585818693,0.40262155652970566
llama7b,tomi_nli,29,44,0.521484375,0.4996873045653533,0.4961636828644501,0.5625396825396825,0.525,0.5365853658536586,0.39877141585818693,0.40262155652970566
llama7b,tomi_nli,30,42,0.5390625,0.5071919949968731,0.49808184143222506,0.5663492063492064,0.5125,0.5185185185185185,0.38951417950270806,0.4022906399351152
llama7b,tomi_nli,30,43,0.5390625,0.5071919949968731,0.49808184143222506,0.5663492063492064,0.5125,0.5185185185185185,0.38951417950270806,0.4022906399351152
llama7b,tomi_nli,30,44,0.5390625,0.5071919949968731,0.49808184143222506,0.5663492063492064,0.5125,0.5185185185185185,0.38951417950270806,0.4022906399351152
llama7b,tomi_nli,31,42,0.5423177083333333,0.5065666041275797,0.5,0.5022222222222221,0.5125,0.5301204819277109,0.3764185209353083,0.4030916269698622
llama7b,tomi_nli,31,43,0.5423177083333333,0.5065666041275797,0.5,0.5022222222222221,0.5125,0.5301204819277109,0.3764185209353083,0.4030916269698622
llama7b,tomi_nli,31,44,0.5423177083333333,0.5065666041275797,0.5,0.5022222222222221,0.5125,0.5301204819277109,0.3764185209353083,0.4030916269698622
llama7b,truthfulqa_mc,0,42,0.58984375,0.5706214689265536,0.5657788539144472,0.5157384987893463,0.6125,0.3673469387755102,0.2995928059095393,0.3198887243882399
llama7b,truthfulqa_mc,0,43,0.58984375,0.5706214689265536,0.5657788539144472,0.5157384987893463,0.6125,0.3673469387755102,0.2995928059095393,0.3198887243882399
llama7b,truthfulqa_mc,0,44,0.58984375,0.5706214689265536,0.5657788539144472,0.5157384987893463,0.6125,0.3673469387755102,0.2995928059095393,0.3198887243882399
llama7b,truthfulqa_mc,1,42,0.5380859375,0.5633575464083939,0.5439870863599677,0.4576271186440678,0.6375,0.32558139534883723,0.2831565984512072,0.2986101725387989
llama7b,truthfulqa_mc,1,43,0.5380859375,0.5633575464083939,0.5439870863599677,0.4576271186440678,0.6375,0.32558139534883723,0.2831565984512072,0.2986101725387989
llama7b,truthfulqa_mc,1,44,0.5380859375,0.5633575464083939,0.5439870863599677,0.4576271186440678,0.6375,0.32558139534883723,0.2831565984512072,0.2986101725387989
llama7b,truthfulqa_mc,2,42,0.609375,0.5351089588377723,0.523002421307506,0.48506860371267146,0.675,0.38095238095238093,0.2764482230036214,0.28391480109495204
llama7b,truthfulqa_mc,2,43,0.609375,0.5351089588377723,0.523002421307506,0.48506860371267146,0.675,0.38095238095238093,0.2764482230036214,0.28391480109495204
llama7b,truthfulqa_mc,2,44,0.609375,0.5351089588377723,0.523002421307506,0.48506860371267146,0.675,0.38095238095238093,0.2764482230036214,0.28391480109495204
llama7b,truthfulqa_mc,3,42,0.552734375,0.536723163841808,0.5552865213882162,0.48587570621468923,0.6625,0.37209302325581395,0.28343353593528947,0.2940038951114862
llama7b,truthfulqa_mc,3,43,0.552734375,0.536723163841808,0.5552865213882162,0.48587570621468923,0.6625,0.37209302325581395,0.28343353593528947,0.2940038951114862
llama7b,truthfulqa_mc,3,44,0.552734375,0.536723163841808,0.5552865213882162,0.48587570621468923,0.6625,0.37209302325581395,0.28343353593528947,0.2940038951114862
llama7b,truthfulqa_mc,4,42,0.6025390625,0.6109765940274414,0.5940274414850686,0.5819209039548022,0.7,0.45454545454545453,0.26650190447118977,0.26320901108086553
llama7b,truthfulqa_mc,4,43,0.6025390625,0.6109765940274414,0.5940274414850686,0.5819209039548022,0.7,0.45454545454545453,0.26650190447118977,0.26320901108086553
llama7b,truthfulqa_mc,4,44,0.6025390625,0.6109765940274414,0.5940274414850686,0.5819209039548022,0.7,0.45454545454545453,0.26650190447118977,0.26320901108086553
llama7b,truthfulqa_mc,5,42,0.6796875,0.6255044390637611,0.6319612590799031,0.6497175141242937,0.675,0.4090909090909091,0.2686453318531774,0.25994839045871665
llama7b,truthfulqa_mc,5,43,0.6796875,0.6255044390637611,0.6319612590799031,0.6497175141242937,0.675,0.4090909090909091,0.2686453318531774,0.25994839045871665
llama7b,truthfulqa_mc,5,44,0.6796875,0.6255044390637611,0.6319612590799031,0.6497175141242937,0.675,0.4090909090909091,0.2686453318531774,0.25994839045871665
llama7b,truthfulqa_mc,6,42,0.638671875,0.6246973365617433,0.6521388216303471,0.4721549636803874,0.6625,0.37209302325581395,0.2675923109290283,0.27480061738573347
llama7b,truthfulqa_mc,6,43,0.638671875,0.6246973365617433,0.6521388216303471,0.4721549636803874,0.6625,0.37209302325581395,0.2675923109290283,0.27480061738573347
llama7b,truthfulqa_mc,6,44,0.638671875,0.6246973365617433,0.6521388216303471,0.4721549636803874,0.6625,0.37209302325581395,0.2675923109290283,0.27480061738573347
llama7b,truthfulqa_mc,7,42,0.6708984375,0.5916061339790153,0.6182405165456013,0.5052461662631154,0.6375,0.32558139534883723,0.2773981660250543,0.2910171476790576
llama7b,truthfulqa_mc,7,43,0.6708984375,0.5916061339790153,0.6182405165456013,0.5052461662631154,0.6375,0.32558139534883723,0.2773981660250543,0.2910171476790576
llama7b,truthfulqa_mc,7,44,0.6708984375,0.5916061339790153,0.6182405165456013,0.5052461662631154,0.6375,0.32558139534883723,0.2773981660250543,0.2910171476790576
